Content ID,Reaction_type,Reaction_Year,Reaction_Month,Type,Category,Sentiment,Score
503bd384-9733-4739-81f5-561b2328f6d8,Super love,2021,3,Gif,Food,positive,75.0
503bd384-9733-4739-81f5-561b2328f6d8,Super love,2021,5,Gif,Food,positive,75.0
503bd384-9733-4739-81f5-561b2328f6d8,Want,2021,3,Gif,Food,positive,70.0
503bd384-9733-4739-81f5-561b2328f6d8,Adore,2021,1,Gif,Food,positive,72.0
503bd384-9733-4739-81f5-561b2328f6d8,Cherish,2021,6,Gif,Food,positive,70.0
503bd384-9733-4739-81f5-561b2328f6d8,Adore,2020,10,Gif,Food,positive,72.0
503bd384-9733-4739-81f5-561b2328f6d8,Worried,2021,2,Gif,Food,negative,12.0
503bd384-9733-4739-81f5-561b2328f6d8,Intrigued,2021,2,Gif,Food,positive,45.0
503bd384-9733-4739-81f5-561b2328f6d8,Interested,2021,4,Gif,Food,positive,30.0
503bd384-9733-4739-81f5-561b2328f6d8,Hate,2020,10,Gif,Food,negative,5.0
503bd384-9733-4739-81f5-561b2328f6d8,Disgust,2020,12,Gif,Food,negative,0.0
503bd384-9733-4739-81f5-561b2328f6d8,Peeking,2021,3,Gif,Food,neutral,35.0
503bd384-9733-4739-81f5-561b2328f6d8,Peeking,2021,4,Gif,Food,neutral,35.0
503bd384-9733-4739-81f5-561b2328f6d8,Super love,2020,10,Gif,Food,positive,75.0
503bd384-9733-4739-81f5-561b2328f6d8,Cherish,2021,6,Gif,Food,positive,70.0
503bd384-9733-4739-81f5-561b2328f6d8,Intrigued,2021,4,Gif,Food,positive,45.0
503bd384-9733-4739-81f5-561b2328f6d8,Worried,2021,4,Gif,Food,negative,12.0
503bd384-9733-4739-81f5-561b2328f6d8,Intrigued,2020,9,Gif,Food,positive,45.0
503bd384-9733-4739-81f5-561b2328f6d8,Intrigued,2021,4,Gif,Food,positive,45.0
503bd384-9733-4739-81f5-561b2328f6d8,Love,2020,10,Gif,Food,positive,65.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,,2020,7,Video,Science,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,Disgust,2021,2,Video,Science,negative,0.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,Cherish,2020,7,Video,Science,positive,70.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,Worried,2020,9,Video,Science,negative,12.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,Scared,2020,7,Video,Science,negative,15.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,Adore,2020,9,Video,Science,positive,72.0
7053e0be-7227-4a05-893f-4bbee34f0f1f,Adore,2020,8,Video,Science,positive,72.0
03344240-df23-421d-b0e3-4fac72fe6cd8,,2020,11,Video,Fitness,,
03344240-df23-421d-b0e3-4fac72fe6cd8,Indifferent,2020,9,Video,Fitness,neutral,20.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Disgust,2020,11,Video,Fitness,negative,0.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Want,2020,12,Video,Fitness,positive,70.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Like,2021,1,Video,Fitness,positive,50.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Indifferent,2021,4,Video,Fitness,neutral,20.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Cherish,2021,5,Video,Fitness,positive,70.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Interested,2020,8,Video,Fitness,positive,30.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Love,2021,3,Video,Fitness,positive,65.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Adore,2021,5,Video,Fitness,positive,72.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Adore,2020,12,Video,Fitness,positive,72.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Indifferent,2021,3,Video,Fitness,neutral,20.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Peeking,2021,4,Video,Fitness,neutral,35.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Disgust,2020,11,Video,Fitness,negative,0.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Cherish,2020,11,Video,Fitness,positive,70.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Like,2021,1,Video,Fitness,positive,50.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Like,2021,3,Video,Fitness,positive,50.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Like,2020,10,Video,Fitness,positive,50.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Worried,2021,4,Video,Fitness,negative,12.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Love,2021,2,Video,Fitness,positive,65.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Like,2021,5,Video,Fitness,positive,50.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Dislike,2021,1,Video,Fitness,negative,10.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Love,2021,5,Video,Fitness,positive,65.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Adore,2021,6,Video,Fitness,positive,72.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Super love,2021,5,Video,Fitness,positive,75.0
03344240-df23-421d-b0e3-4fac72fe6cd8,Want,2021,5,Video,Fitness,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,,2020,11,Video,Healthy eating,,
16f8b629-5173-420f-9c8b-577313e9e128,Indifferent,2020,12,Video,Healthy eating,neutral,20.0
16f8b629-5173-420f-9c8b-577313e9e128,Adore,2020,12,Video,Healthy eating,positive,72.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2020,11,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Indifferent,2020,6,Video,Healthy eating,neutral,20.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2021,5,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2020,10,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Interested,2020,12,Video,Healthy eating,positive,30.0
16f8b629-5173-420f-9c8b-577313e9e128,Disgust,2020,10,Video,Healthy eating,negative,0.0
16f8b629-5173-420f-9c8b-577313e9e128,Hate,2021,5,Video,Healthy eating,negative,5.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2021,5,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Disgust,2021,6,Video,Healthy eating,negative,0.0
16f8b629-5173-420f-9c8b-577313e9e128,Indifferent,2021,5,Video,Healthy eating,neutral,20.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2020,8,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2020,12,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2021,6,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Intrigued,2021,1,Video,Healthy eating,positive,45.0
16f8b629-5173-420f-9c8b-577313e9e128,Want,2020,11,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Dislike,2020,9,Video,Healthy eating,negative,10.0
16f8b629-5173-420f-9c8b-577313e9e128,Want,2020,12,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2020,9,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Scared,2020,8,Video,Healthy eating,negative,15.0
16f8b629-5173-420f-9c8b-577313e9e128,Hate,2021,1,Video,Healthy eating,negative,5.0
16f8b629-5173-420f-9c8b-577313e9e128,Peeking,2020,7,Video,Healthy eating,neutral,35.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2021,6,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Peeking,2021,5,Video,Healthy eating,neutral,35.0
16f8b629-5173-420f-9c8b-577313e9e128,Interested,2021,4,Video,Healthy eating,positive,30.0
16f8b629-5173-420f-9c8b-577313e9e128,Adore,2020,7,Video,Healthy eating,positive,72.0
16f8b629-5173-420f-9c8b-577313e9e128,Indifferent,2021,2,Video,Healthy eating,neutral,20.0
16f8b629-5173-420f-9c8b-577313e9e128,Interested,2020,12,Video,Healthy eating,positive,30.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2021,6,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Dislike,2021,3,Video,Healthy eating,negative,10.0
16f8b629-5173-420f-9c8b-577313e9e128,Worried,2020,9,Video,Healthy eating,negative,12.0
16f8b629-5173-420f-9c8b-577313e9e128,Love,2020,11,Video,Healthy eating,positive,65.0
16f8b629-5173-420f-9c8b-577313e9e128,Super love,2020,12,Video,Healthy eating,positive,75.0
16f8b629-5173-420f-9c8b-577313e9e128,Indifferent,2021,2,Video,Healthy eating,neutral,20.0
16f8b629-5173-420f-9c8b-577313e9e128,Scared,2020,10,Video,Healthy eating,negative,15.0
16f8b629-5173-420f-9c8b-577313e9e128,Love,2020,7,Video,Healthy eating,positive,65.0
16f8b629-5173-420f-9c8b-577313e9e128,Disgust,2021,1,Video,Healthy eating,negative,0.0
16f8b629-5173-420f-9c8b-577313e9e128,Cherish,2020,9,Video,Healthy eating,positive,70.0
16f8b629-5173-420f-9c8b-577313e9e128,Scared,2021,1,Video,Healthy eating,negative,15.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,,2020,9,Video,Food,,
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Disgust,2021,2,Video,Food,negative,0.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Cherish,2020,8,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Disgust,2020,6,Video,Food,negative,0.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Like,2020,9,Video,Food,positive,50.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Cherish,2021,3,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Intrigued,2020,10,Video,Food,positive,45.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Disgust,2021,3,Video,Food,negative,0.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Heart,2020,12,Video,Food,positive,60.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Cherish,2020,7,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Adore,2021,1,Video,Food,positive,72.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Disgust,2021,6,Video,Food,negative,0.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Dislike,2020,6,Video,Food,negative,10.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Super love,2021,5,Video,Food,positive,75.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Cherish,2021,1,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Intrigued,2020,12,Video,Food,positive,45.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Scared,2020,9,Video,Food,negative,15.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Interested,2021,4,Video,Food,positive,30.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Interested,2021,3,Video,Food,positive,30.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Worried,2021,3,Video,Food,negative,12.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Peeking,2020,11,Video,Food,neutral,35.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Intrigued,2020,7,Video,Food,positive,45.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Super love,2020,8,Video,Food,positive,75.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Peeking,2020,7,Video,Food,neutral,35.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Heart,2021,3,Video,Food,positive,60.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Dislike,2020,10,Video,Food,negative,10.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Super love,2020,12,Video,Food,positive,75.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Scared,2020,8,Video,Food,negative,15.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Heart,2020,9,Video,Food,positive,60.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Worried,2020,11,Video,Food,negative,12.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Want,2020,12,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Cherish,2021,5,Video,Food,positive,70.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Like,2021,3,Video,Food,positive,50.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Disgust,2020,7,Video,Food,negative,0.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Scared,2020,12,Video,Food,negative,15.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Hate,2021,3,Video,Food,negative,5.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Super love,2020,8,Video,Food,positive,75.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Indifferent,2021,2,Video,Food,neutral,20.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Hate,2021,2,Video,Food,negative,5.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Adore,2021,1,Video,Food,positive,72.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Love,2020,11,Video,Food,positive,65.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Interested,2021,2,Video,Food,positive,30.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Indifferent,2020,8,Video,Food,neutral,20.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Indifferent,2020,10,Video,Food,neutral,20.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Worried,2020,9,Video,Food,negative,12.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Hate,2020,9,Video,Food,negative,5.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Heart,2020,11,Video,Food,positive,60.0
24f994fa-51d4-4e5e-bdac-79de67e7afbb,Love,2020,11,Video,Food,positive,65.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,,2020,8,Gif,Animals,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Cherish,2020,12,Gif,Animals,positive,70.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Scared,2020,10,Gif,Animals,negative,15.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Love,2020,10,Gif,Animals,positive,65.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Indifferent,2021,1,Gif,Animals,neutral,20.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Dislike,2020,9,Gif,Animals,negative,10.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Scared,2021,2,Gif,Animals,negative,15.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Disgust,2020,8,Gif,Animals,negative,0.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Indifferent,2021,5,Gif,Animals,neutral,20.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Intrigued,2020,9,Gif,Animals,positive,45.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Love,2021,6,Gif,Animals,positive,65.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Hate,2020,11,Gif,Animals,negative,5.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Worried,2021,3,Gif,Animals,negative,12.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Love,2020,10,Gif,Animals,positive,65.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Interested,2021,4,Gif,Animals,positive,30.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Heart,2021,4,Gif,Animals,positive,60.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Peeking,2021,1,Gif,Animals,neutral,35.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Heart,2021,6,Gif,Animals,positive,60.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Love,2020,10,Gif,Animals,positive,65.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Hate,2021,2,Gif,Animals,negative,5.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Cherish,2020,10,Gif,Animals,positive,70.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Worried,2020,9,Gif,Animals,negative,12.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Worried,2020,11,Gif,Animals,negative,12.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Dislike,2020,7,Gif,Animals,negative,10.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Worried,2020,12,Gif,Animals,negative,12.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Interested,2020,7,Gif,Animals,positive,30.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Interested,2021,4,Gif,Animals,positive,30.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Hate,2021,4,Gif,Animals,negative,5.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Hate,2020,8,Gif,Animals,negative,5.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Heart,2021,2,Gif,Animals,positive,60.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Peeking,2020,6,Gif,Animals,neutral,35.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Super love,2020,6,Gif,Animals,positive,75.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Worried,2021,2,Gif,Animals,negative,12.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Interested,2020,9,Gif,Animals,positive,30.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Interested,2020,8,Gif,Animals,positive,30.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Peeking,2021,1,Gif,Animals,neutral,35.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Peeking,2021,4,Gif,Animals,neutral,35.0
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,Love,2021,5,Gif,Animals,positive,65.0
e7baa303-bc5c-4990-b813-e16fc42342d3,,2020,9,Audio,Science,,
e7baa303-bc5c-4990-b813-e16fc42342d3,Cherish,2021,3,Audio,Science,positive,70.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Hate,2021,3,Audio,Science,negative,5.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Scared,2020,7,Audio,Science,negative,15.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Heart,2021,1,Audio,Science,positive,60.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Love,2020,10,Audio,Science,positive,65.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Indifferent,2021,6,Audio,Science,neutral,20.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Disgust,2020,12,Audio,Science,negative,0.0
e7baa303-bc5c-4990-b813-e16fc42342d3,Want,2020,11,Audio,Science,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,,2020,11,Video,Technology,,
73a7ec8f-08e7-41c6-a995-51537ff8772a,Cherish,2021,1,Video,Technology,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Like,2020,12,Video,Technology,positive,50.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Hate,2020,10,Video,Technology,negative,5.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Want,2020,9,Video,Technology,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Worried,2020,12,Video,Technology,negative,12.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Hate,2020,10,Video,Technology,negative,5.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Love,2021,2,Video,Technology,positive,65.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Peeking,2021,1,Video,Technology,neutral,35.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Adore,2020,9,Video,Technology,positive,72.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Want,2020,7,Video,Technology,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Heart,2020,7,Video,Technology,positive,60.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Interested,2021,2,Video,Technology,positive,30.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Cherish,2021,5,Video,Technology,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Intrigued,2020,8,Video,Technology,positive,45.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Love,2020,12,Video,Technology,positive,65.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Peeking,2021,1,Video,Technology,neutral,35.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Super love,2020,7,Video,Technology,positive,75.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Want,2021,2,Video,Technology,positive,70.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Super love,2020,10,Video,Technology,positive,75.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Disgust,2020,7,Video,Technology,negative,0.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Adore,2021,2,Video,Technology,positive,72.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Hate,2020,9,Video,Technology,negative,5.0
73a7ec8f-08e7-41c6-a995-51537ff8772a,Worried,2021,3,Video,Technology,negative,12.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,,2020,10,Gif,Studying,,
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2020,8,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2020,11,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Dislike,2021,2,Gif,Studying,negative,10.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Hate,2020,10,Gif,Studying,negative,5.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Adore,2021,3,Gif,Studying,positive,72.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Adore,2021,4,Gif,Studying,positive,72.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Cherish,2020,9,Gif,Studying,positive,70.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Adore,2020,12,Gif,Studying,positive,72.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Super love,2020,11,Gif,Studying,positive,75.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2021,4,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2020,9,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Dislike,2021,2,Gif,Studying,negative,10.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Interested,2020,11,Gif,Studying,positive,30.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2021,2,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Like,2020,10,Gif,Studying,positive,50.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Peeking,2020,7,Gif,Studying,neutral,35.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2021,2,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Super love,2020,8,Gif,Studying,positive,75.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2020,11,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Peeking,2020,9,Gif,Studying,neutral,35.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Intrigued,2021,3,Gif,Studying,positive,45.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Hate,2021,6,Gif,Studying,negative,5.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Dislike,2020,8,Gif,Studying,negative,10.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Heart,2020,9,Gif,Studying,positive,60.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Worried,2021,1,Gif,Studying,negative,12.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Intrigued,2021,5,Gif,Studying,positive,45.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Super love,2021,4,Gif,Studying,positive,75.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Interested,2021,6,Gif,Studying,positive,30.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2021,3,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2020,10,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Love,2021,5,Gif,Studying,positive,65.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Scared,2021,1,Gif,Studying,negative,15.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Want,2021,1,Gif,Studying,positive,70.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Worried,2021,4,Gif,Studying,negative,12.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Interested,2020,7,Gif,Studying,positive,30.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Like,2021,3,Gif,Studying,positive,50.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2021,3,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Want,2020,9,Gif,Studying,positive,70.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Like,2021,5,Gif,Studying,positive,50.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Cherish,2020,11,Gif,Studying,positive,70.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Intrigued,2020,9,Gif,Studying,positive,45.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Peeking,2021,2,Gif,Studying,neutral,35.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Peeking,2020,10,Gif,Studying,neutral,35.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Like,2021,3,Gif,Studying,positive,50.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Adore,2020,11,Gif,Studying,positive,72.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Dislike,2021,2,Gif,Studying,negative,10.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Disgust,2021,2,Gif,Studying,negative,0.0
f3e9785c-d4e0-4258-a876-4d58ddb38790,Worried,2020,9,Gif,Studying,negative,12.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,,2020,12,Photo,Dogs,,
bea01dba-56f4-4d26-82a1-9b13fb382d89,Intrigued,2020,8,Photo,Dogs,positive,45.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Peeking,2021,1,Photo,Dogs,neutral,35.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Dislike,2020,9,Photo,Dogs,negative,10.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Scared,2021,1,Photo,Dogs,negative,15.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Intrigued,2021,5,Photo,Dogs,positive,45.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Cherish,2021,5,Photo,Dogs,positive,70.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Hate,2020,9,Photo,Dogs,negative,5.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Super love,2020,12,Photo,Dogs,positive,75.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Super love,2020,8,Photo,Dogs,positive,75.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Indifferent,2020,8,Photo,Dogs,neutral,20.0
bea01dba-56f4-4d26-82a1-9b13fb382d89,Indifferent,2020,7,Photo,Dogs,neutral,20.0
